p2,p1,Genotype,value,trait,pop,FID,p1t,p2t,HPH,pHPH,MPH,pMPH
Z022,Z014,Z014xZ022,49.2433333333332,CW,Diallel,Z000,15.7907073660744,24.4709283194733,24.7724050138599,1.0123197898523,33.4526259672588,2.1185007860465
Z022,Z002,Z002xZ022,37.8248888888885,CW,Diallel,Z000,14.3699380174868,24.4709283194733,13.3539605694152,0.545707150749507,23.4549508714017,1.6322235240583
Z022,Z021,Z021xZ022,34.8438888888888,CW,Diallel,Z000,12.701124875146,24.4709283194733,10.3729605694155,0.423889132197775,22.1427640137428,1.7433703102213
Z022,Z001,Z001xZ022,32.9123333333334,CW,Diallel,Z000,12.7530985756585,24.4709283194733,8.4414050138601,0.344956468494195,20.1592347576749,1.58073229326027
Z022,Z019,Z019xZ022,32.8499999999999,CW,Diallel,Z000,15.0476532647148,24.4709283194733,8.3790716805266,0.342409228253869,17.8023467352851,1.18306465613677
Z023,Z015,Z015xZ023,35.4199999999999,CW,Diallel,Z000,8.60813341913211,9.48063341913217,25.9393665808677,2.73603729140306,26.8118665808678,3.11471317594553
Z023,Z017,Z017xZ023,35.5143333333332,CW,Diallel,Z000,15.8076842126118,9.48063341913217,19.7066491207214,1.24664997451043,19.7066491207214,1.24664997451043
Z023,Z001,Z001xZ023,28.4336666666666,CW,Diallel,Z000,12.7530985756585,9.48063341913217,15.6805680910081,1.22954966575238,15.6805680910081,1.22954966575238
Z023,Z022,Z022xZ023,38.3444444444443,CW,Diallel,Z000,24.4709283194733,9.48063341913217,13.873516124971,0.566938693287366,13.873516124971,0.566938693287366
Z023,Z020,Z020xZ023,37.0988888888888,CW,Diallel,Z000,6.43111847584397,9.48063341913217,27.6182554697566,2.91312344321027,30.6677704130448,4.76865268898972
Z023,Z023,Z023xZ023,8.00392341311354,CW,Diallel,Z000,9.48063341913217,9.48063341913217,-1.47671000601863,-0.155760690318285,-1.47671000601863,-0.155760690318285
Z023,Z007,Z007xZ023,32.9164999999999,CW,Diallel,Z000,11.8420320923809,9.48063341913217,21.074467907619,1.77963273053264,21.074467907619,1.77963273053264
Z023,Z008,Z008xZ023,34.8488888888887,CW,Diallel,Z000,9.22279731731727,9.48063341913217,25.3682554697565,2.67579752831311,25.6260915715714,2.77855955084846
Z023,Z014,Z014xZ023,52.3677777777777,CW,Diallel,Z000,15.7907073660744,9.48063341913217,36.5770704117033,2.31636680762557,36.5770704117033,2.31636680762557
Z023,Z013,Z013xZ023,43.0659565561869,CW,Diallel,Z000,11.3972123735423,9.48063341913217,31.6687441826446,2.77863947294349,31.6687441826446,2.77863947294349
Z023,Z016,Z016xZ023,38.2783888888888,CW,Diallel,Z000,15.629143768649,9.48063341913217,22.6492451202398,1.44916736678004,22.6492451202398,1.44916736678004
Z024,Z010,Z010xZ024,16.4002091273993,CW,Diallel,Z000,8.62338074123041,5.08824776958192,7.77682838616889,0.901830571968839,7.77682838616889,0.901830571968839
Z024,Z007,Z007xZ024,28.2055555555556,CW,Diallel,Z000,11.8420320923809,5.08824776958192,16.3635234631747,1.38181718606411,16.3635234631747,1.38181718606411
Z024,Z020,Z020xZ024,19.4177777777776,CW,Diallel,Z000,6.43111847584397,5.08824776958192,12.9866593019336,2.01934692242306,12.9866593019336,2.01934692242306
Z024,Z016,Z016xZ024,28.2877777777777,CW,Diallel,Z000,15.629143768649,5.08824776958192,12.6586340091287,0.809937780118259,12.6586340091287,0.809937780118259
Z024,Z013,Z013xZ024,28.9409565561869,CW,Diallel,Z000,11.3972123735423,5.08824776958192,17.5437441826446,1.53930133155814,17.5437441826446,1.53930133155814
Z024,Z001,Z001xZ024,22.1547222222225,CW,Diallel,Z000,12.7530985756585,5.08824776958192,9.401623646564,0.737203087609519,9.401623646564,0.737203087609519
Z024,Z002,Z002xZ024,30.0851463891797,CW,Diallel,Z000,14.3699380174868,5.08824776958192,15.7152083716929,1.09361699073225,15.7152083716929,1.09361699073225
Z024,Z006,Z006xZ024,23.8623465827335,CW,Diallel,Z000,15.240678217287,5.08824776958192,8.6216683654465,0.56570109561576,8.6216683654465,0.56570109561576
Z024,Z005,Z005xZ024,32.2292222222221,CW,Diallel,Z000,9.34664979411355,5.08824776958192,22.8825724281085,2.44821117000873,22.8825724281085,2.44821117000873
Z024,Z009,Z009xZ024,25.2466666666665,CW,Diallel,Z000,12.8967622477342,5.08824776958192,12.3499044189323,0.957597277650212,12.3499044189323,0.957597277650212
Z024,Z022,Z022xZ024,23.1466993062821,CW,Diallel,Z000,24.4709283194733,5.08824776958192,-1.3242290131912,-0.054114375879129,-1.3242290131912,-0.054114375879129
Z024,Z021,Z021xZ024,23.0194948416849,CW,Diallel,Z000,12.701124875146,5.08824776958192,10.3183699665389,0.812398119691764,10.3183699665389,0.812398119691764
Z024,Z017,Z017xZ024,22.2664999999999,CW,Diallel,Z000,15.8076842126118,5.08824776958192,6.4588157873881,0.408587096029859,6.4588157873881,0.408587096029859
Z024,Z014,Z014xZ024,32.7533333333332,CW,Diallel,Z000,15.7907073660744,5.08824776958192,16.9626259672588,1.07421571269836,16.9626259672588,1.07421571269836
Z024,Z019,Z019xZ024,30.2669999999999,CW,Diallel,Z000,15.0476532647148,5.08824776958192,15.2193467352851,1.01140998317478,15.2193467352851,1.01140998317478
Z025,Z001,Z001xZ025,34.2810769505756,CW,Diallel,Z000,12.7530985756585,10.5852407645837,21.5279783749171,1.68805865078209,21.5279783749171,1.68805865078209
Z025,Z005,Z005xZ025,44.5796111111113,CW,Diallel,Z000,9.34664979411355,10.5852407645837,33.9943703465276,3.21148768389535,35.2329613169977,3.76958183874474
Z025,Z006,Z006xZ025,35.2248597414473,CW,Diallel,Z000,15.240678217287,10.5852407645837,19.9841815241603,1.31123964690055,19.9841815241603,1.31123964690055
Z025,Z014,Z014xZ025,51.8306854382055,CW,Diallel,Z000,15.7907073660744,10.5852407645837,36.0399780721311,2.28235361701157,36.0399780721311,2.28235361701157
Z025,Z012,Z012xZ025,49.7199999999999,CW,Diallel,Z000,20.928762511248,10.5852407645837,28.7912374887519,1.37567796821615,28.7912374887519,1.37567796821615
Z025,Z013,Z013xZ025,48.6561111111111,CW,Diallel,Z000,11.3972123735423,10.5852407645837,37.2588987375688,3.26912384506077,37.2588987375688,3.26912384506077
Z025,Z008,Z008xZ025,32.701111111111,CW,Diallel,Z000,9.22279731731727,10.5852407645837,22.1158703465273,2.08931198055721,23.4783137937937,2.54568250672813
Z025,Z015,Z015xZ025,37.6963333333333,CW,Diallel,Z000,8.60813341913211,10.5852407645837,27.1110925687496,2.56121643066055,29.0881999142012,3.37915300540659
Z025,Z023,Z023xZ025,34.6973333333332,CW,Diallel,Z000,9.48063341913217,10.5852407645837,24.1120925687495,2.27789741442861,25.216699914201,2.65981172347757
Z025,Z002,Z002xZ025,31.5846666666666,CW,Diallel,Z000,14.3699380174868,10.5852407645837,17.2147286491798,1.19796819083222,17.2147286491798,1.19796819083222
Z025,Z010,Z010xZ025,28.4466666666666,CW,Diallel,Z000,8.62338074123041,10.5852407645837,17.8614259020829,1.68738966824864,19.8232859254362,2.29878356531985
Z025,Z024,Z024xZ025,22.2328888888888,CW,Diallel,Z000,5.08824776958192,10.5852407645837,11.6476481243051,1.10036685828404,17.1446411193069,3.36945877946419
Z025,Z020,Z020xZ025,29.7671268054101,CW,Diallel,Z000,6.43111847584397,10.5852407645837,19.1818860408264,1.81213507254417,23.3360083295661,3.62860805895878
Z025,Z016,Z016xZ025,37.9279999999999,CW,Diallel,Z000,15.629143768649,10.5852407645837,22.2988562313509,1.42674842342169,22.2988562313509,1.42674842342169
Z025,Z007,Z007xZ025,36.3988888888888,CW,Diallel,Z000,11.8420320923809,10.5852407645837,24.5568567965079,2.07370294261469,24.5568567965079,2.07370294261469
Z025,Z009,Z009xZ025,37.8694565561866,CW,Diallel,Z000,12.8967622477342,10.5852407645837,24.9726943084524,1.93635377847179,24.9726943084524,1.93635377847179
Z025,Z017,Z017xZ025,38.034444444444,CW,Diallel,Z000,15.8076842126118,10.5852407645837,22.2267602318322,1.40607314347152,22.2267602318322,1.40607314347152
Z025,Z021,Z021xZ025,28.6888888888888,CW,Diallel,Z000,12.701124875146,10.5852407645837,15.9877640137428,1.25876756357448,15.9877640137428,1.25876756357448
Z026,Z015,Z015xZ026,37.9046931654671,CW,Diallel,Z000,8.60813341913211,9.04575497500028,28.8589381904668,3.19032941641954,29.296559746335,3.40335800107623
Z026,Z016,Z016xZ026,37.6977777777777,CW,Diallel,Z000,15.629143768649,9.04575497500028,22.0686340091287,1.41201810769678,22.0686340091287,1.41201810769678
Z026,Z012,Z012xZ026,42.1929999999999,CW,Diallel,Z000,20.928762511248,9.04575497500028,21.2642374887519,1.01602937475752,21.2642374887519,1.01602937475752
Z026,Z008,Z008xZ026,30.3650000000002,CW,Diallel,Z000,9.22279731731727,9.04575497500028,21.1422026826829,2.29238504927188,21.1422026826829,2.29238504927188
Z026,Z024,Z024xZ026,22.0555555555555,CW,Diallel,Z000,5.08824776958192,9.04575497500028,13.0098005805552,1.43822164280487,16.9673077859736,3.33460722714918
Z026,Z009,Z009xZ026,38.585831556187,CW,Diallel,Z000,12.8967622477342,9.04575497500028,25.6890693084528,1.99190066584084,25.6890693084528,1.99190066584084
Z026,Z005,Z005xZ026,44.5752777777775,CW,Diallel,Z000,9.34664979411355,9.04575497500028,35.228627983664,3.76911821451261,35.228627983664,3.76911821451261
Z026,Z013,Z013xZ026,42.9337222222216,CW,Diallel,Z000,11.3972123735423,9.04575497500028,31.5365098486793,2.76703713285967,31.5365098486793,2.76703713285967
Z026,Z014,Z014xZ026,52.7884867505995,CW,Diallel,Z000,15.7907073660744,9.04575497500028,36.9977793845251,2.34300962754925,36.9977793845251,2.34300962754925
Z026,Z006,Z006xZ026,32.863038379382,CW,Diallel,Z000,15.240678217287,9.04575497500028,17.622360162095,1.15627138837605,17.622360162095,1.15627138837605
Z026,Z025,Z025xZ026,36.6077777777777,CW,Diallel,Z000,10.5852407645837,9.04575497500028,26.022537013194,2.4583793219197,26.022537013194,2.4583793219197
Z026,Z007,Z007xZ026,37.1678269505757,CW,Diallel,Z000,11.8420320923809,9.04575497500028,25.3257948581948,2.13863589125799,25.3257948581948,2.13863589125799
Z026,Z023,Z023xZ026,35.5935555555554,CW,Diallel,Z000,9.48063341913217,9.04575497500028,26.1129221364232,2.75434361629537,26.1129221364232,2.75434361629537
Z026,Z002,Z002xZ026,36.7096666666666,CW,Diallel,Z000,14.3699380174868,9.04575497500028,22.3397286491798,1.55461551900882,22.3397286491798,1.55461551900882
Z026,Z018,Z018xZ026,28.8836543850366,CW,Diallel,Z000,9.58728133414155,9.04575497500028,19.296373050895,2.01270541443049,19.296373050895,2.01270541443049
Z026,Z020,Z020xZ026,26.8998888888888,CW,Diallel,Z000,6.43111847584397,9.04575497500028,17.8541339138885,1.97375829471746,20.4687704130448,3.18276991629495
Z026,Z003,Z003xZ026,35.7552065561869,CW,Diallel,Z000,11.2478336705835,9.04575497500028,24.5073728856034,2.17885271096226,24.5073728856034,2.17885271096226
Z002,Z001,Z001xZ002,0.320209205514871,AKW,Diallel,Z000,0.32897377471607,0.228043105820581,-0.008764569201199,-0.0266421516692737,-0.008764569201199,-0.0266421516692737
Z002,Z002,Z002xZ002,0.313966239002361,AKW,Diallel,Z000,0.228043105820581,0.228043105820581,0.08592313318178,0.376784612157415,0.08592313318178,0.376784612157415
Z003,Z001,Z001xZ003,0.331768051666669,AKW,Diallel,Z000,0.32897377471607,0.252041471929795,0.00279427695059903,0.00849392007922427,0.00279427695059903,0.00849392007922427
Z003,Z002,Z002xZ003,0.309856254516809,AKW,Diallel,Z000,0.228043105820581,0.252041471929795,0.057814782587014,0.229385990108477,0.081813148696228,0.358761771823072
Z005,Z001,Z001xZ005,0.377236697555555,AKW,Diallel,Z000,0.32897377471607,0.222694331866459,0.048262922839485,0.146707508466715,0.048262922839485,0.146707508466715
Z005,Z002,Z002xZ005,0.319321168666668,AKW,Diallel,Z000,0.228043105820581,0.222694331866459,0.091278062846087,0.400266706233612,0.091278062846087,0.400266706233612
Z006,Z001,Z001xZ006,0.311333495111113,AKW,Diallel,Z000,0.32897377471607,0.23434069876374,-0.017640279604957,-0.0536221454740029,-0.017640279604957,-0.0536221454740029
Z006,Z002,Z002xZ006,0.315838291833334,AKW,Diallel,Z000,0.228043105820581,0.23434069876374,0.081497593069594,0.347773961157977,0.087795186012753,0.384993818150452
Z006,Z005,Z005xZ006,0.239910912888889,AKW,Diallel,Z000,0.222694331866459,0.23434069876374,0.00557021412514899,0.0237697256794682,0.01721658102243,0.0773103692318226
Z006,Z003,Z003xZ006,0.262781836777779,AKW,Diallel,Z000,0.252041471929795,0.23434069876374,0.010740364847984,0.0426134824786918,0.010740364847984,0.0426134824786918
Z007,Z005,Z005xZ007,0.276738744333335,AKW,Diallel,Z000,0.222694331866459,0.236518840366446,0.040219903966889,0.170049472188241,0.054044412466876,0.242684274960731
Z007,Z006,Z006xZ007,0.309970418555556,AKW,Diallel,Z000,0.23434069876374,0.236518840366446,0.07345157818911,0.310552757976105,0.075629719791816,0.322734037197974
Z007,Z003,Z003xZ007,0.277960849777778,AKW,Diallel,Z000,0.252041471929795,0.236518840366446,0.025919377847983,0.102837749873175,0.025919377847983,0.102837749873175
Z007,Z002,Z002xZ007,0.3531307975,AKW,Diallel,Z000,0.228043105820581,0.236518840366446,0.116611957133554,0.493034537768253,0.125087691679419,0.548526521901675
Z008,Z005,Z005xZ008,0.194428199333331,AKW,Diallel,Z000,0.222694331866459,0.120896604754998,-0.028266132533128,-0.126927938830873,-0.028266132533128,-0.126927938830873
Z008,Z006,Z006xZ008,0.278568929111112,AKW,Diallel,Z000,0.23434069876374,0.120896604754998,0.044228230347372,0.188734737844076,0.044228230347372,0.188734737844076
Z008,Z007,Z007xZ008,0.266417680222223,AKW,Diallel,Z000,0.236518840366446,0.120896604754998,0.029898839855777,0.126412085436635,0.029898839855777,0.126412085436635
Z008,Z003,Z003xZ008,0.20728850477778,AKW,Diallel,Z000,0.252041471929795,0.120896604754998,-0.044752967152015,-0.177561917923098,-0.044752967152015,-0.177561917923098
Z009,Z008,Z008xZ009,0.227812853649859,AKW,Diallel,Z000,0.120896604754998,0.206528758667282,0.021284094982577,0.103056325520581,0.106916248894861,0.884361054733764
Z009,Z003,Z003xZ009,0.295222438031547,AKW,Diallel,Z000,0.252041471929795,0.206528758667282,0.043180966101752,0.171324844959562,0.043180966101752,0.171324844959562
Z009,Z006,Z006xZ009,0.316435716880125,AKW,Diallel,Z000,0.23434069876374,0.206528758667282,0.082095018116385,0.350323347798636,0.082095018116385,0.350323347798636
Z009,Z005,Z005xZ009,0.271498377333333,AKW,Diallel,Z000,0.222694331866459,0.206528758667282,0.048804045466874,0.219152616314185,0.048804045466874,0.219152616314185
Z010,Z006,Z006xZ010,0.234152354000002,AKW,Diallel,Z000,0.23434069876374,0.128659188432051,-0.000188344763737996,-0.000803721951550054,-0.000188344763737996,-0.000803721951550054
Z010,Z002,Z002xZ010,0.282286406555556,AKW,Diallel,Z000,0.228043105820581,0.128659188432051,0.054243300734975,0.237864242989448,0.054243300734975,0.237864242989448
Z010,Z001,Z001xZ010,0.261406858777777,AKW,Diallel,Z000,0.32897377471607,0.128659188432051,-0.067566915938293,-0.205386936987936,-0.067566915938293,-0.205386936987936
Z010,Z007,Z007xZ010,0.251930315555555,AKW,Diallel,Z000,0.236518840366446,0.128659188432051,0.015411475189109,0.0651596091255628,0.015411475189109,0.0651596091255628
Z010,Z003,Z003xZ010,0.241195438555557,AKW,Diallel,Z000,0.252041471929795,0.128659188432051,-0.010846033374238,-0.0430327330307732,-0.010846033374238,-0.0430327330307732
Z011,Z003,Z003xZ011,0.352068196507888,AKW,Diallel,Z000,0.252041471929795,0.231643492040115,0.100026724578093,0.3968661340224,0.100026724578093,0.3968661340224
Z011,Z002,Z002xZ011,0.369507098857512,AKW,Diallel,Z000,0.228043105820581,0.231643492040115,0.137863606817397,0.595154241559795,0.141463993036931,0.620338828169756
Z011,Z007,Z007xZ011,0.378492151666667,AKW,Diallel,Z000,0.236518840366446,0.231643492040115,0.141973311300221,0.600262165501308,0.141973311300221,0.600262165501308
Z011,Z001,Z001xZ011,0.326182043,AKW,Diallel,Z000,0.32897377471607,0.231643492040115,-0.00279173171607,-0.00848618318733608,-0.00279173171607,-0.00848618318733608
Z012,Z002,Z002xZ012,0.340534081444446,AKW,Diallel,Z000,0.228043105820581,0.232977133957528,0.107556947486918,0.461663106846038,0.112490975623865,0.493288210661235
Z012,Z009,Z009xZ012,0.339619579632888,AKW,Diallel,Z000,0.206528758667282,0.232977133957528,0.10664244567536,0.45773782114944,0.133090820965606,0.644417861340151
Z012,Z007,Z007xZ012,0.301626828333335,AKW,Diallel,Z000,0.236518840366446,0.232977133957528,0.065107987966889,0.275276116972395,0.065107987966889,0.275276116972395
Z012,Z005,Z005xZ012,0.256498109297828,AKW,Diallel,Z000,0.222694331866459,0.232977133957528,0.0235209753403,0.100958299815758,0.033803777431369,0.151794512002397
Z012,Z001,Z001xZ012,0.3791530534466,AKW,Diallel,Z000,0.32897377471607,0.232977133957528,0.05017927873053,0.152532762752407,0.05017927873053,0.152532762752407
Z012,Z003,Z003xZ012,0.338237327132889,AKW,Diallel,Z000,0.252041471929795,0.232977133957528,0.086195855203094,0.341990762643631,0.086195855203094,0.341990762643631
Z012,Z008,Z008xZ012,0.223038023291113,AKW,Diallel,Z000,0.120896604754998,0.232977133957528,-0.00993911066641501,-0.0426613139992825,0.102141418536115,0.844865897955603
Z012,Z011,Z011xZ012,0.371061042666669,AKW,Diallel,Z000,0.231643492040115,0.232977133957528,0.138083908709141,0.592692966745457,0.139417550626554,0.60186258374317
Z012,Z006,Z006xZ012,0.284917958000001,AKW,Diallel,Z000,0.23434069876374,0.232977133957528,0.050577259236261,0.215827892905844,0.050577259236261,0.215827892905844
Z013,Z002,Z002xZ013,0.315717020222232,AKW,Diallel,Z000,0.228043105820581,0.122624889624694,0.087673914401651,0.384462025660319,0.087673914401651,0.384462025660319
Z013,Z005,Z005xZ013,0.287044182333335,AKW,Diallel,Z000,0.222694331866459,0.122624889624694,0.064349850466876,0.288960432569357,0.064349850466876,0.288960432569357
Z013,Z003,Z003xZ013,0.235240882627359,AKW,Diallel,Z000,0.252041471929795,0.122624889624694,-0.016800589302436,-0.0666580351788919,-0.016800589302436,-0.0666580351788919
Z013,Z008,Z008xZ013,0.222622293509443,AKW,Diallel,Z000,0.120896604754998,0.122624889624694,0.099997403884749,0.815473956313447,0.101725688754445,0.841427176227127
Z013,Z006,Z006xZ013,0.29874052988889,AKW,Diallel,Z000,0.23434069876374,0.122624889624694,0.06439983112515,0.274812832192146,0.06439983112515,0.274812832192146
Z013,Z007,Z007xZ013,0.330150366888889,AKW,Diallel,Z000,0.236518840366446,0.122624889624694,0.093631526522443,0.395873438147155,0.093631526522443,0.395873438147155
Z013,Z012,Z012xZ013,0.301787759062536,AKW,Diallel,Z000,0.232977133957528,0.122624889624694,0.068810625105008,0.295353556532086,0.068810625105008,0.295353556532086
Z014,Z007,Z007xZ014,0.374985995444446,AKW,Diallel,Z000,0.236518840366446,0.224779078689612,0.138467155078,0.58543816155816,0.138467155078,0.58543816155816
Z014,Z008,Z008xZ014,0.317809600555557,AKW,Diallel,Z000,0.120896604754998,0.224779078689612,0.093030521865945,0.413875358900314,0.196912995800559,1.62877192622251
Z014,Z002,Z002xZ014,0.356168161320386,AKW,Diallel,Z000,0.228043105820581,0.224779078689612,0.128125055499805,0.561845774897535,0.128125055499805,0.561845774897535
Z014,Z006,Z006xZ014,0.332263631303744,AKW,Diallel,Z000,0.23434069876374,0.224779078689612,0.097922932540004,0.417865667622375,0.097922932540004,0.417865667622375
Z014,Z001,Z001xZ014,0.344463439062539,AKW,Diallel,Z000,0.32897377471607,0.224779078689612,0.015489664346469,0.0470847998745123,0.015489664346469,0.0470847998745123
Z014,Z005,Z005xZ014,0.345195236333331,AKW,Diallel,Z000,0.222694331866459,0.224779078689612,0.120416157643719,0.535708920713198,0.122500904466872,0.550085417263026
Z014,Z009,Z009xZ014,0.35724643753155,AKW,Diallel,Z000,0.206528758667282,0.224779078689612,0.132467358841938,0.5893224565835,0.150717678864268,0.729766061815509
Z015,Z002,Z002xZ015,0.374010321591947,AKW,Diallel,Z000,0.228043105820581,0.313064404363146,0.060945917228801,0.194675333188329,0.145967215771366,0.640086071649145
Z015,Z009,Z009xZ015,0.383554737007888,AKW,Diallel,Z000,0.206528758667282,0.313064404363146,0.070490332644742,0.225162400012028,0.177025978340606,0.857149287503321
Z015,Z005,Z005xZ015,0.320698991222222,AKW,Diallel,Z000,0.222694331866459,0.313064404363146,0.00763458685907603,0.0243866333977086,0.098004659355763,0.440086007283439
Z015,Z007,Z007xZ015,0.3424740275,AKW,Diallel,Z000,0.236518840366446,0.313064404363146,0.029409623136854,0.0939411275347027,0.105955187133554,0.44797778887041
Z015,Z015,Z015xZ015,0.18116118098113,AKW,Diallel,Z000,0.313064404363146,0.313064404363146,-0.131903223382016,-0.421329354419393,-0.131903223382016,-0.421329354419393
Z015,Z012,Z012xZ015,0.360119359364753,AKW,Diallel,Z000,0.232977133957528,0.313064404363146,0.047054955001607,0.150304392150008,0.127142225407225,0.545728343582436
Z015,Z003,Z003xZ015,0.342966464611112,AKW,Diallel,Z000,0.252041471929795,0.313064404363146,0.029902060247966,0.0955140853805931,0.090924992681317,0.360754093305104
Z015,Z013,Z013xZ015,0.349614599709593,AKW,Diallel,Z000,0.122624889624694,0.313064404363146,0.036550195346447,0.116749764064681,0.226989710084899,1.85109002568422
Z015,Z006,Z006xZ015,0.317245896,AKW,Diallel,Z000,0.23434069876374,0.313064404363146,0.00418149163685405,0.0133566498732435,0.08290519723626,0.353780618021645
Z016,Z014,Z014xZ016,0.334886399798113,AKW,Diallel,Z000,0.224779078689612,0.251479985068148,0.083406414729965,0.331662238278577,0.110107321108501,0.4898468387289
Z016,Z008,Z008xZ016,0.236166961252359,AKW,Diallel,Z000,0.120896604754998,0.251479985068148,-0.015313023815789,-0.0608916205066553,0.115270356497361,0.953462313775984
Z016,Z013,Z013xZ016,0.323795088446601,AKW,Diallel,Z000,0.122624889624694,0.251479985068148,0.072315103378453,0.287558086814966,0.201170198821907,1.64053316938844
Z016,Z001,Z001xZ016,0.332270731333334,AKW,Diallel,Z000,0.32897377471607,0.251479985068148,0.00329695661726404,0.0100219436035884,0.00329695661726404,0.0100219436035884
Z016,Z010,Z010xZ016,0.27032398288889,AKW,Diallel,Z000,0.128659188432051,0.251479985068148,0.018843997820742,0.0749323959743177,0.141664794456839,1.10108571477316
Z016,Z009,Z009xZ016,0.291240064111111,AKW,Diallel,Z000,0.206528758667282,0.251479985068148,0.039760079042963,0.158104347875591,0.084711305443829,0.410167116630469
Z016,Z002,Z002xZ016,0.342659551715027,AKW,Diallel,Z000,0.228043105820581,0.251479985068148,0.091179566646879,0.362571862815128,0.114616445894446,0.502608686555179
Z016,Z005,Z005xZ016,0.258486186356654,AKW,Diallel,Z000,0.222694331866459,0.251479985068148,0.00700620128850599,0.02785987635003,0.035791854490195,0.160721892605951
Z017,Z001,Z001xZ017,0.338701652555558,AKW,Diallel,Z000,0.32897377471607,0.288136296023404,0.00972787783948803,0.0295703748661544,0.00972787783948803,0.0295703748661544
Z017,Z014,Z014xZ017,0.407303049507887,AKW,Diallel,Z000,0.224779078689612,0.288136296023404,0.119166753484483,0.413577723907451,0.182523970818275,0.812014943215933
Z017,Z008,Z008xZ017,0.321208621000001,AKW,Diallel,Z000,0.120896604754998,0.288136296023404,0.033072324976597,0.11478014201276,0.200312016245003,1.65688702880402
Z017,Z012,Z012xZ017,0.382731997666667,AKW,Diallel,Z000,0.232977133957528,0.288136296023404,0.094595701643263,0.328301928458119,0.149754863709139,0.642787818552354
Z017,Z011,Z011xZ017,0.375533762222224,AKW,Diallel,Z000,0.231643492040115,0.288136296023404,0.08739746619882,0.303319878144477,0.143890270182109,0.621171218387567
Z017,Z006,Z006xZ017,0.349993535777779,AKW,Diallel,Z000,0.23434069876374,0.288136296023404,0.061857239754375,0.214680484923533,0.115652837014039,0.49352433283746
Z017,Z007,Z007xZ017,0.411184839777777,AKW,Diallel,Z000,0.236518840366446,0.288136296023404,0.123048543754373,0.427049786689763,0.174665999411331,0.738486621787573
Z017,Z010,Z010xZ017,0.254349047444446,AKW,Diallel,Z000,0.128659188432051,0.288136296023404,-0.033787248578958,-0.117261341404256,0.125689859012395,0.976920968833685
Z017,Z002,Z002xZ017,0.391279883888889,AKW,Diallel,Z000,0.228043105820581,0.288136296023404,0.103143587865485,0.357968049457772,0.163236778068308,0.715815448491299
Z017,Z005,Z005xZ017,0.392120691666667,AKW,Diallel,Z000,0.222694331866459,0.288136296023404,0.103984395643263,0.36088613992184,0.169426359800208,0.760802299637363
Z017,Z009,Z009xZ017,0.386954453999999,AKW,Diallel,Z000,0.206528758667282,0.288136296023404,0.098818157976595,0.34295629998856,0.180425695332717,0.873610515537853
Z017,Z016,Z016xZ017,0.363561235444446,AKW,Diallel,Z000,0.251479985068148,0.288136296023404,0.075424939421042,0.261768268912972,0.112081250376298,0.445686563667981
Z018,Z007,Z007xZ018,0.327928028444446,AKW,Diallel,Z000,0.236518840366446,0.22684267977413,0.091409188078,0.386477406773925,0.091409188078,0.386477406773925
Z018,Z006,Z006xZ018,0.286554742,AKW,Diallel,Z000,0.23434069876374,0.22684267977413,0.05221404323626,0.222812526853911,0.05221404323626,0.222812526853911
Z018,Z005,Z005xZ018,0.254991723888891,AKW,Diallel,Z000,0.222694331866459,0.22684267977413,0.028149044114761,0.124090599453283,0.032297392022432,0.145030148507774
Z018,Z013,Z013xZ018,0.293609927875171,AKW,Diallel,Z000,0.122624889624694,0.22684267977413,0.066767248101041,0.29433283087434,0.170985038250477,1.39437465569832
Z018,Z016,Z016xZ018,0.35051179188889,AKW,Diallel,Z000,0.251479985068148,0.22684267977413,0.099031806820742,0.39379597861001,0.099031806820742,0.39379597861001
Z018,Z012,Z012xZ018,0.302921370239753,AKW,Diallel,Z000,0.232977133957528,0.22684267977413,0.069944236282225,0.300219318068253,0.069944236282225,0.300219318068253
Z018,Z008,Z008xZ018,0.243217214,AKW,Diallel,Z000,0.120896604754998,0.22684267977413,0.01637453422587,0.0721845388274125,0.122320609245002,1.011778697118
Z018,Z015,Z015xZ018,0.333459325111112,AKW,Diallel,Z000,0.313064404363146,0.22684267977413,0.020394920747966,0.0651460864401194,0.020394920747966,0.0651460864401194
Z019,Z001,Z001xZ019,0.340301396944446,AKW,Diallel,Z000,0.32897377471607,0.228977946233868,0.011327622228376,0.0344332074438233,0.011327622228376,0.0344332074438233
Z019,Z005,Z005xZ019,0.394835436659302,AKW,Diallel,Z000,0.222694331866459,0.228977946233868,0.165857490425434,0.724338274289675,0.172141104792843,0.772992753565318
Z019,Z014,Z014xZ019,0.385119879777779,AKW,Diallel,Z000,0.224779078689612,0.228977946233868,0.156141933543911,0.681908175490554,0.160340801088167,0.713326177965054
Z019,Z006,Z006xZ019,0.27556602088889,AKW,Diallel,Z000,0.23434069876374,0.228977946233868,0.04122532212515,0.175920454033949,0.04122532212515,0.175920454033949
Z019,Z002,Z002xZ019,0.373136101444449,AKW,Diallel,Z000,0.228043105820581,0.228977946233868,0.144158155210581,0.629572225542386,0.145092995623868,0.636252497534496
Z019,Z016,Z016xZ019,0.314458396444445,AKW,Diallel,Z000,0.251479985068148,0.228977946233868,0.062978411376297,0.250431108301643,0.062978411376297,0.250431108301643
Z019,Z011,Z011xZ019,0.342477474,AKW,Diallel,Z000,0.231643492040115,0.228977946233868,0.110833981959885,0.4784679292466,0.110833981959885,0.4784679292466
