I,Row,Pedigree,Genotype,FBNote,Farm
LC,J1726,10g-1772-21@,Z002E0159@,(B73 x CML103)S6,Johnson
LC,J1727,10-4103-24@,B73@,B73,Johnson
LC,J1728,10NAM-414-22@,Z005E0013@,(B73 x CML277)S6,Johnson
LC,J1729,10NAM-1240-21@,Z004E0199@,(B73 x CML247)S6,Johnson
LC,J1730,10-4103-24@,B73@,B73,Johnson
LC,J1731,10g-1814-21@,Z015E0155@,(B73 x M162W)S6,Johnson
LC,J1732,08NAM-766-21@,Z001E0004@,(B73 x B97)S6,Johnson
LC,J1733,10NAM-732-21@,Z026E0141@,(B73 x Tzi8)S6,Johnson
LC,J1734,10g-1597-21@,Z013E0308@,(B73 x Ki3)S6,Johnson
LC,J1735,10g-1893-21@,Z003E0088@,(B73 x CML228)S6,Johnson
LC,J1736,10g-1922-22@,Z008E0123@,(B73 x CML52)S6,Johnson
LC,J1737,10NAM-333-21@,Z015E0135@,(B73 x M162W)S6,Johnson
LC,J1738,10g-1719-21@,Z006E0179@,(B73 x CML322)S6,Johnson
LC,J1739,10g-1758-21@,Z005E0027@,(B73 x CML277)S6,Johnson
LC,J1740,10g-1736-23@,Z026E0198@,(B73 x Tzi8)S6,Johnson
LC,J1741,10NAM-1341-22@,Z008E0099@,(B73 x CML52)S6,Johnson
LC,J1742,10g-1649-21@,Z002E0136@,(B73 x CML103)S6,Johnson
LC,J1743,10NAM-2133-21@,Z020E0106@,(B73 x NC350)S6,Johnson
LC,J1744,10NAM-1591-22@,Z009E0155@,(B73 x CML69)S6,Johnson
LC,J1745,08NAM-1128-41@,Z011E0062@,(B73 x Il14H)S6,Johnson
LC,J1746,10g-1506-21@,Z025E0218@,(B73 x Tx303)S6,Johnson
LC,J1747,10g-1800-21@,Z008E0127@,(B73 x CML52)S6,Johnson
LC,J1748,08NAM-681-21@,Z022E0007@,(B73 x Oh43)S6,Johnson
LC,J1749,10g-1571-21@,Z013E0251@,(B73 x Ki3)S6,Johnson
LC,J1750,08NAM-994-22@,Z001E0003@,(B73 x B97)S6,Johnson
LC,J1751,10-3964/NAM-1862,B73 x Z016E0030,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1752,10g-1460-26/1549,B73 x Z013E0207,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1753,10g-1463-21/1945,B73 x Z012E0117,B73 x [(B73 x Ki11)S5 sib],Johnson
LC,J1754,10-1047/NAM-1585,B73 x Z009E0149,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1755,10-3964/NAM-1889,B73 x Z016E0058,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1756,10-3969/NAM-1972,B73 x Z016E0144,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1757,10-3956/NAM-2077,B73 x Z020E0047,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1758,10g-1468-21/1919,B73 x Z018E0032,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1759,10-3957/NAM-2071,B73 x Z020E0041,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1760,10-5931/NAM-678,B73 x Z026E0085,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1761,10g-1456-24/1698,B73 x Z014E0012,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J1762,10g-1463-22/1928,B73 x Z003E0195,B73 x [(B73 x CML228)S5 sib],Johnson
LC,J1763,10g-1463-26/1577,B73 x Z013E0288,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1764,10-1040/NAM-1471,B73 x Z009E0031,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1765,10-5935/NAM-630,B73 x Z026E0034,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1766,09-5413-21/3802,Z019E0006 x B73,[(B73 x Ms71)S6] x B73,Johnson
LC,J1767,10g-1464-25/1873,B73 x Z003E0071,B73 x [(B73 x CML228)S5 sib],Johnson
LC,J1768,09-5417/3802,Z010E0009 x B73,[(B73 x Hp301)S6] x B73,Johnson
LC,J1769,10g-1456-29/1796,B73 x Z005E0097,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J1770,10-5941/NAM-479,B73 x Z005E0083,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J1771,09-3850-24/5365,B73 x Z024E0118,B73 x [(B73 x P39)S6],Johnson
LC,J1772,10g-1453-22/1769,B73 x Z020E0090,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1773,10-5943/NAM-368,B73 x Z015E0170,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J1774,10-3958/NAM-1990,B73 x Z016E0162,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1775,10-3973/NAM-2126,B73 x Z020E0099,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1776,10g-1468-26/1735,B73 x Z014E0146,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J1777,10g-1466-25/1793,B73 x Z014E0005,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J1778,10-5931/NAM-666,B73 x Z026E0072,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1779,10g-1461-27/1828,B73 x Z018E0130,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1780,10g-1438-24/1764,B73 x Z013E0060,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1781,10-5946/NAM-358,B73 x Z015E0160,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J1782,10-3962/NAM-1965,B73 x Z016E0137,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1783,10g-1459-21/1556,B73 x Z013E0227,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1784,10-3174-21/3153-2 ,Z012E0014 x B73,[(B73 x Ki11)S6] x B73,Johnson
LC,J1785,10-3973/NAM-2103,B73 x Z020E0075,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1786,10g-1459-32/1754,B73 x Z004E0081,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1787,08-3393-24/NAM-192,B73 x Z019E0125,B73 x [(B73 x Ms71)S5 Sib],Johnson
LC,J1788,10g-1458-22/1717,B73 x Z004E0162,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1789,10-3982/NAM-1806,B73 x Z021E0178,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1790,10-3956/NAM-2088,B73 x Z020E0059,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1791,10-5950/NAM-85,B73 x Z018E0078,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1792,10-1040/NAM-1424,B73 x Z008E0183,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J1793,10-3972/NAM-1798,B73 x Z021E0169,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1794,10g-1461-21/1566,B73 x Z013E0239,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1795,09-5397-20/3801,Z011E0012 x B73,[(B73 x IL14H)S6] x B73,Johnson
LC,J1796,10-5948/NAM-169,B73 x Z018E0164,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1797,10-5945/NAM-340,B73 x Z015E0142,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J1798,10g-1477-27/1623,B73 x Z021E0066,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1799,10g-1476-21/1513,B73 x Z002E0197,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J1800,10-3179-21/3146-1 ,Z025E0187 x B73,[(B73 x Tx303)S6] x B73,Johnson
LC,J1801,09NAM-1867-22@.,Z025E0187@.,(B73 x Tx303)S6.,Johnson
LC,J1802,10g-1513-21@,Z002E0197@,(B73 x CML103)S6,Johnson
LC,J1803,10g-1623-21@,Z021E0066@,(B73 x NC358)S6,Johnson
LC,J1804,10NAM-340-21@,Z015E0142@,(B73 x M162W)S6,Johnson
LC,J1805,10NAM-169-22@,Z018E0164@,(B73 x Mo18W)S6,Johnson
LC,J1806,08NAM-224-21@,Z011E0012@,(B73 x Il14H)S6,Johnson
LC,J1807,10g-1566-21@,Z013E0239@,(B73 x Ki3)S6,Johnson
LC,J1808,10NAM-1798-21@,Z021E0169@,(B73 x NC358)S6,Johnson
LC,J1809,10NAM-1424-21@,Z008E0183@,(B73 x CML52)S6,Johnson
LC,J1810,10-4103-24@,B73@,B73,Johnson
LC,J1811,10NAM-2088-21@,Z020E0059@,(B73 x NC350)S6,Johnson
LC,J1812,10g-2077-26@,B73@,B73,Johnson
LC,J1813,10g-1717-23@,Z004E0162@,(B73 x CML247)S6,Johnson
LC,J1814,08NAM-192-21@,Z019E0125@,(B73 x MS71)S6,Johnson
LC,J1815,10g-1754-21@,Z004E0081@,(B73 x CML247)S6,Johnson
LC,J1816,10NAM-2103-21@,Z020E0075@,(B73 x NC350)S6,Johnson
LC,J1817,09NAM-935-21@.,Z012E0014@.,(B73 x Ki11)S6.,Johnson
LC,J1818,10g-1556-22@,Z013E0227@,(B73 x Ki3)S6,Johnson
LC,J1819,10NAM-1965-21@,Z016E0137@,(B73 x M37W)S6,Johnson
LC,J1820,10NAM-358-21@,Z015E0160@,(B73 x M162W)S6,Johnson
LC,J1821,10g-1764-21@,Z013E0060@,(B73 x Ki3)S6,Johnson
LC,J1822,10g-1828-21@,Z018E0130@,,Johnson
LC,J1823,10g-2077-26@,B73@,B73,Johnson
LC,J1824,10g-1793-21@,Z014E0005@,(B73 x Ky21)S6,Johnson
LC,J1825,10g-1735-21@,Z014E0146@,(B73 x Ky21)S6,Johnson
LC,J1826,10NAM-2126-21@,Z020E0099@,(B73 x NC350)S6,Johnson
LC,J1827,10NAM-1990-22@,Z016E0162@,(B73 x M37W)S6,Johnson
LC,J1828,10-4103-24@,B73@,B73,Johnson
LC,J1829,10g-1769-22@,Z020E0090@,(B73 x NC350)S6,Johnson
LC,J1830,08NAM-20-21@,Z024E0118@,(B73 x P39)S6,Johnson
LC,J1831,10NAM-479-21@,Z005E0083@,(B73 x CML277)S6,Johnson
LC,J1832,10g-1796-23@,Z005E0097@,(B73 x CML277)S6,Johnson
LC,J1833,08NAM-557-22@,Z010E0009@,(B73 x Hp301)S6,Johnson
LC,J1834,10g-1873-22@,Z003E0071@,(B73 x CML228)S6,Johnson
LC,J1835,08NAM-385-23@,Z019E0006@,(B73 x MS71)S6,Johnson
LC,J1836,10NAM-630-21@,Z026E0034@,(B73 x Tzi8)S6,Johnson
LC,J1837,10NAM-1471-21@,Z009E0031@,(B73 x CML69)S6,Johnson
LC,J1838,10g-1577-21@,Z013E0288@,(B73 x Ki3)S6,Johnson
LC,J1839,10g-1928-21@,Z003E0195@,(B73 x CML228)S6,Johnson
LC,J1840,10g-1698-21@,Z014E0012@,(B73 x Ky21)S6,Johnson
LC,J1841,10NAM-678-21@,Z026E0085@,(B73 x Tzi8)S6,Johnson
LC,J1842,10NAM-2071-21@,Z020E0041@,(B73 x NC350)S6,Johnson
LC,J1843,10g-1919-21@,Z018E0032@,(B73 x Mo18W)S6,Johnson
LC,J1844,10NAM-2077-21@,Z020E0047@,(B73 x NC350)S6,Johnson
LC,J1845,10NAM-1972-23@,Z016E0144@,(B73 x M37W)S6,Johnson
LC,J1846,10NAM-1889-21@,Z016E0058@,(B73 x M37W)S6,Johnson
LC,J1847,10NAM-1585-24@,Z009E0149@,(B73 x CML69)S6,Johnson
LC,J1848,10g-1945-21@,Z012E0117@,(B73 x Ki11)S6,Johnson
LC,J1849,10g-1549-21@,Z013E0207@,(B73 x Ki3)S6,Johnson
LC,J1850,10NAM-1862-21@,Z016E0030@,(B73 x M37W)S6,Johnson
LC,J1851,10g-1457-28/1705,B73 x Z026E0126,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1852,08-3393-23/NAM-523,B73 x Z022E0115,B73 x [(B73 x Oh43)S5 Sib],Johnson
LC,J1853,10g-1473-21/1722,B73 x Z014E0197,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J1854,09-5368-23/5356,B73 x Z019E0177,B73 x [(B73 x Ms71)S6],Johnson
LC,J1855,10g-1455-27/1806,B73 x Z026E0199,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1856,10g-1471-25/1938,B73 x Z018E0150,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1857,10-5936/NAM-616,B73 x Z026E0020,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1858,10-5949/NAM-129,B73 x Z018E0122,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1859,10-3957/NAM-2085,B73 x Z020E0056,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1860,10-1039/NAM-1501,B73 x Z009E0062,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1861,10-3970/NAM-1660,B73 x Z021E0025,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1862,10g-1460-23/1562,B73 x Z013E0234,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1863,10-3972/NAM-2130,B73 x Z020E0103,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1864,10-5947/NAM-184,B73 x Z018E0179,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1865,10-3962/NAM-1963,B73 x Z016E0135,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1866,09-5235-26/5437-10,B73 x Z019E0111,B73 x [(B73 x Ms71)S6],Johnson
LC,J1867,10g-1463-32/1878,B73 x Z008E0094,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J1868,10-1037/NAM-1335,B73 x Z008E0093,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J1869,10g-1468-25/1742,B73 x Z025E0055,B73 x [(B73 x Tx303)S5 sib],Johnson
LC,J1870,10-5939/NAM-603,B73 x Z026E0006,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1871,10g-1460-22/1554,B73 x Z013E0224,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1872,10-3971/NAM-1692,B73 x Z021E0057,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1873,09-5406/5314,Z022E0012 x B73,[(B73 x Oh43)S6] x B73,Johnson
LC,J1874,10g-1475-22/1539,B73 x Z016E0254,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1875,10-1047/NAM-1612,B73 x Z009E0177,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1876,10g-1459-30/1756,B73 x Z009E0153,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1877,09-5402/5314,Z010E0001 x B73,[(B73 x Hp301)S6] x B73,Johnson
LC,J1878,10g-1474-27/1655,B73 x Z016E0081,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1879,10-3964/NAM-1910,B73 x Z016E0079,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1880,10g-1465-21/1811,B73 x Z023E0085,B73 x [(B73 x Oh7B)S5 sib],Johnson
LC,J1881,10g-1459-31/1755,B73 x Z021E0040,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1882,10g-1461-25/1831,B73 x Z021E0022,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1883,10-3182-23/3147-10 ,Z025E0198 x B73,[(B73 x Tx303)S6] x B73,Johnson
LC,J1884,09-5414/3802,Z019E0011 x B73,[(B73 x Ms71)S6] x B73,Johnson
LC,J1885,09-5232-27/5435-3,B73 x Z019E0138,B73 x [(B73 x Ms71)S6],Johnson
LC,J1886,10-5945/NAM-266,B73 x Z015E0059,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J1887,10g-1463-28/1887,B73 x Z025E0106,B73 x [(B73 x Tx303)S5 sib],Johnson
LC,J1888,10g-1454-21/1786,B73 x Z004E0115,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1889,10-3970/NAM-1778,B73 x Z021E0148,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1890,10-3959/NAM-1942,B73 x Z016E0112,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1891,10-3961/NAM-1951,B73 x Z016E0122,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1892,10-5940/NAM-566,B73 x Z005E0173,B73 x [(B73 x CML277)S5 Sib],Johnson
LC,J1893,10g-1456-27/1791,B73 x Z004E0052,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1894,10g-1470-25/1686,B73 x Z006E0125,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J1895,10-3965/NAM-1908,B73 x Z016E0077,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1896,10g-1461-29/1870,B73 x Z002E0175,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J1897,10g-1460-29/1535,B73 x Z015E0236,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J1898,10-1037/NAM-1105,B73 x Z004E0063,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1899,10-5943/NAM-318,B73 x Z015E0118,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J1900,10-3971/NAM-1685,B73 x Z021E0050,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1901,10NAM-1685-22@,Z021E0050@,(B73 x NC358)S6,Johnson
LC,J1902,10NAM-318-22@,Z015E0118@,(B73 x M162W)S6,Johnson
LC,J1903,10-4103-24@,B73@,B73,Johnson
LC,J1904,10g-1535-21@,Z015E0236@,(B73 x M162W)S6,Johnson
LC,J1905,10g-1870-22@,Z002E0175@,(B73 x CML103)S6,Johnson
LC,J1906,10NAM-1908-21@,Z016E0077@,(B73 x M37W)S6,Johnson
LC,J1907,10g-1686-21@,Z006E0125@,(B73 x CML322)S6,Johnson
LC,J1908,10-4103-24@,B73@,B73,Johnson
LC,J1909,10NAM-566-21@,Z005E0173@,(B73 x CML277)S6,Johnson
LC,J1910,10NAM-1951-21@,Z016E0122@,(B73 x M37W)S6,Johnson
LC,J1911,10NAM-1942-21@,Z016E0112@,(B73 x M37W)S6,Johnson
LC,J1912,10NAM-1778-21@,Z021E0148@,(B73 x NC358)S6,Johnson
LC,J1913,10g-1786-22@,Z004E0115@,(B73 x CML247)S6,Johnson
LC,J1914,10g-1887-21@,Z025E0106@,(B73 x Tx303)S6,Johnson
LC,J1915,10NAM-266-23@,Z015E0059@,(B73 x M162W)S6,Johnson
LC,J1916,08NAM-177-21@,Z019E0138@,(B73 x MS71)S6,Johnson
LC,J1917,08NAM-352-21@,Z019E0011@,(B73 x MS71)S6,Johnson
LC,J1918,09NAM-1878-21@.,Z025E0198@.,(B73 x Tx303)S6.,Johnson
LC,J1919,10-4103-24@,B73@,B73,Johnson
LC,J1920,10g-1755-21@,Z021E0040@,(B73 x NC358)S6,Johnson
LC,J1921,10g-1811-21@,Z023E0085@,(B73 x Oh7B)S6,Johnson
LC,J1922,10NAM-1910-22@,Z016E0079@,(B73 x M37W)S6,Johnson
LC,J1923,10g-1655-21@,Z016E0081@,(B73 x M37W)S6,Johnson
LC,J1924,08NAM-1101-21@,Z010E0001@,(B73 x Hp301)S6,Johnson
LC,J1925,10g-1756-21@,Z009E0153@,(B73 x CML69)S6,Johnson
LC,J1926,10NAM-1612-21@,Z009E0177@,(B73 x CML69)S6,Johnson
LC,J1927,10g-1539-21@,Z016E0254@,(B73 x M37W)S6,Johnson
LC,J1928,08NAM-939-21@,Z022E0012@,(B73 x Oh43)S6,Johnson
LC,J1929,10NAM-1692-21@,Z021E0057@,(B73 x NC358)S6,Johnson
LC,J1930,10g-1554-21@,Z013E0224@,(B73 x Ki3)S6,Johnson
LC,J1931,10NAM-603-23@,Z026E0006@,(B73 x Tzi8)S6,Johnson
LC,J1932,10g-1742-22@,Z025E0055@,(B73 x Tx303)S6,Johnson
LC,J1933,10NAM-1335-21@,Z008E0093@,(B73 x CML52)S6,Johnson
LC,J1934,10g-1878-21@,Z008E0094@,(B73 x CML52)S6,Johnson
LC,J1935,08NAM-195-21@,Z019E0111@,(B73 x MS71)S6,Johnson
LC,J1936,10NAM-1963-21@,Z016E0135@,(B73 x M37W)S6,Johnson
LC,J1937,10NAM-184-21@,Z018E0179@,(B73 x Mo18W)S6,Johnson
LC,J1938,10NAM-2130-21@,Z020E0103@,(B73 x NC350)S6,Johnson
LC,J1939,10g-1562-21@,Z013E0234@,(B73 x Ki3)S6,Johnson
LC,J1940,10NAM-1660-21@,Z021E0025@,(B73 x NC358)S6,Johnson
LC,J1941,10NAM-1501-21@,Z009E0062@,(B73 x CML69)S6,Johnson
LC,J1942,10NAM-2085-21@,Z020E0056@,(B73 x NC350)S6,Johnson
LC,J1943,10NAM-129-21@,Z018E0122@,(B73 x Mo18W)S6,Johnson
LC,J1944,10NAM-616-23@,Z026E0020@,(B73 x Tzi8)S6,Johnson
LC,J1945,10g-1938-21@,Z018E0150@,(B73 x Mo18W)S6,Johnson
LC,J1946,10g-1806-21@,Z026E0199@,(B73 x Tzi8)S6,Johnson
LC,J1947,08NAM-110-21@,Z019E0177@,(B73 x MS71)S6,Johnson
LC,J1948,10g-1722-21@,Z014E0197@,(B73 x Ky21)S6,Johnson
LC,J1949,08NAM-523-21@,Z022E0115@,(B73 x Oh43)S6,Johnson
LC,J1950,10g-1705-21@,Z026E0126@,(B73 x Tzi8)S6,Johnson
LC,J1951,10-3178-21/3153-10 ,Z025E0181 x B73,[(B73 x Tx303)S6] x B73,Johnson
LC,J1952,10g-1464-29/1842,B73 x Z002E0152,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J1953,10g-1473-28/1626,B73 x Z014E0162,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J1954,10-3976/NAM-1167,B73 x Z004E0126,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1955,10g-1453-21/1776,B73 x Z020E0120,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1956,10-1045/NAM-1582,B73 x Z009E0145,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1957,10g-1466-23/1774,B73 x Z002E0126,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J1958,10-5941/NAM-475,B73 x Z005E0079,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J1959,09-5235-24/5452-7,B73 x Z010E0146,B73 x [(B73 x Hp301)S6],Johnson
LC,J1960,10-3965/NAM-1896,B73 x Z016E0065,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1961,10g-1458-21/1689,B73 x Z004E0040,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1962,10-5935/NAM-543,B73 x Z005E0149,B73 x [(B73 x CML277)S5 Sib],Johnson
LC,J1963,10-1041/NAM-1465,B73 x Z009E0025,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1964,10-3976/NAM-1144,B73 x Z004E0102,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1965,10g-1475-21/1529,B73 x Z011E0198,B73 x [(B73 x IL14H)S6],Johnson
LC,J1966,10-5942/NAM-439,B73 x Z005E0042,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J1967,10-1037/NAM-1315,B73 x Z008E0072,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J1968,10g-1471-23/1921,B73 x Z008E0041,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J1969,10g-1472-22/1949,B73 x Z018E0039,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1970,10g-1470-26/1685,B73 x Z016E0161,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1971,10-3973/NAM-2149,B73 x Z020E0122,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J1972,10g-1475-25/1522t,B73 x Z010E0148,B73 x [(B73 x Hp301)S6],Johnson
LC,J1973,09-5233-27/5442-1,B73 x Z010E0062,B73 x [(B73 x Hp301)S6],Johnson
LC,J1974,10-3970/NAM-1966,B73 x Z016E0138,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1975,09-5369-21/5349,B73 x Z001E0038,B73 x [(B73 x B97)S6],Johnson
LC,J1976,10-3969/NAM-1977,B73 x Z016E0149,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1977,10g-1457-26/1930,B73 x Z016E0198,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1978,09-5137-27/5443-2,B73 x Z019E0069,B73 x [(B73 x Ms71)S6],Johnson
LC,J1979,09-5138-22/5445-5,B73 x Z001E0101,B73 x [(B73 x B97)S6],Johnson
LC,J1980,10g-1474-24/1660,B73 x Z012E0055,B73 x [(B73 x Ki11)S5 sib],Johnson
LC,J1981,10g-1465-23/1802,B73 x Z014E0144,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J1982,10-3958/NAM-1985,B73 x Z016E0157,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1983,10-3176-22/3146-5 ,Z012E0026 x B73,[(B73 x Ki11)S6] x B73,Johnson
LC,J1984,10-5937/NAM-609,B73 x Z026E0013,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1985,09-3850-29/5362,B73 x Z011E0182,B73 x [(B73 x IL14H)S6],Johnson
LC,J1986,10-5950/NAM-51,B73 x Z018E0042,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1987,10g-1438-25/1605,B73 x Z013E0316,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1988,10-3970/NAM-1696,B73 x Z021E0061,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J1989,10g-1468-24/1911,B73 x Z008E0143,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J1990,09-5138-21/5450-1,B73 x Z001E0151,B73 x [(B73 x B97)S6],Johnson
LC,J1991,10-3983/NAM-1243,B73 x Z004E0232,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1992,10-1047/NAM-1613,B73 x Z009E0178,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J1993,10-5949/NAM-103,B73 x Z018E0096,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J1994,10g-1459-24/1561,B73 x Z013E0233,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J1995,10g-1440-26/1784,B73 x Z025E0113,B73 x [(B73 x Tx303)S5 sib],Johnson
LC,J1996,10g-1463-27/1787,B73 x Z026E0041,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J1997,10-3960/NAM-1962,B73 x Z016E0134,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J1998,10g-1467-26/1883,B73 x Z004E0043,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J1999,10-1042/NAM-1494,B73 x Z009E0055,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2000,10g-1464-30/1838,B73 x Z002E0156,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J2001,10g-1838-21@,Z002E0156@,(B73 x CML103)S6,Johnson
LC,J2002,10NAM-1494-22@,Z009E0055@,(B73 x CML69)S6,Johnson
LC,J2003,10g-1883-22@,Z004E0043@,(B73 x CML247)S6,Johnson
LC,J2004,10NAM-1962-22@,Z016E0134@,(B73 x M37W)S6,Johnson
LC,J2005,10g-1787-21@,Z026E0041@,(B73 x Tzi8)S6,Johnson
LC,J2006,10g-1784-22@,Z025E0113@,(B73 x Tx303)S6,Johnson
LC,J2007,10g-1561-21@,Z013E0233@,(B73 x Ki3)S6,Johnson
LC,J2008,10NAM-103-23@,Z018E0096@,(B73 x Mo18W)S6,Johnson
LC,J2009,10NAM-1613-21@,Z009E0178@,(B73 x CML69)S6,Johnson
LC,J2010,10NAM-1243-23@,Z004E0232@,(B73 x CML247)S6,Johnson
LC,J2011,07g-1590-28@,B73@,B73,Johnson
LC,J2012,10-4103-24@,B73@,B73,Johnson
LC,J2013,10NAM-1696-22@,Z021E0061@,(B73 x NC358)S6,Johnson
LC,J2014,10g-1605-21@,Z013E0316@,(B73 x Ki3)S6,Johnson
LC,J2015,10NAM-51-21@,Z018E0042@,(B73 x Mo18W)S6,Johnson
